class id,course prefix,course number,section,term,call number,class title,class subtitle,status,instructors,schedule,enrollment,max enroll,core area,sess,ues,ues+,ues%,col,dept,act,sess,insts,asst count,textbooks,syllabus
acct6373.pp2.17s,acct,6373 ,pp2 ,17s,27057 ,Advanced External Auditing ,,Open,Anindita Roy Bardhan,Mon & Wed : 10:00am-12:45pm : SOM_2.115,49,61, ,8w2,do_eval,,,mgt,mgmt,lec,8w2,axb149330,1,"9780471726340,9781118686454,9781337322393,9781337396493 ",syl
acct6377.501.17s,acct,6377 ,501 ,17s,24355 ,Corporate Governance ,,Open,Dennis McCuistion,Wed : 7:00pm-9:45pm : SOM_2.903,33,15, ,1,do_eval,,,mgt,mgmt,lec,1,dxm094000,0,"9781119977735,9780470972595 ",syl
acct6380.501.17s,acct,6380 ,501 ,17s,24356 ,Internal Audit ,,Open,Joseph Mauriello,Wed : 7:00pm-9:45pm : SOM_11.206,27,36, ,1,do_eval,,,mgt,mgmt,lec,1,jam151430,0,9780894137402 ,syl
acct6382.001.17s,acct,6382 ,001 ,17s,24357 ,Advanced Internal Auditing ,,Open,Joseph Mauriello,Thurs : 4:00pm-6:45pm : SOM_2.102,19,26, ,1,do_eval,,,mgt,mgmt,lec,1,jam151430,1,9780894137402 ,syl
acct6383.501.17s,acct,6383 ,501 ,17s,25043 ,Fraud Examination ,,Open,Dana Bracy,Tues : 7:00pm-9:45pm : SOM_2.802,29,19, ,1,do_eval,,,mgt,mgmt,lec,1,dxb016100,1,9781305079144 ,syl
acct6384.501.17s,acct,6384 ,501 ,17s,25219 ,Analytical Reviews Using Audit Software ,,Open,Jeffrey Kromer,Mon : 7:00pm-9:45pm : SOM_11.202,23,33, ,1,do_eval,,,mgt,mgmt,lec,1,jrk013000,1,9780912503431 ,syl
acct6388.0w1.17s,acct,6388 ,0w1 ,17s,24940 ,Accounting Communications ,,Open,Mary Beth Goodrich,-schedule is not posted or not applicable-,32,8, ,1,do_eval,,,mgt,mgmt,lec,1,goodrich,1,"9781607744979,9781305919495 ",syl
acct6388.001.17s,acct,6388 ,001 ,17s,24941 ,Accounting Communications ,,Closed,Mary Beth Goodrich,Tues & Thurs : 1:00pm-2:15pm : SOM_11.210,40,0, ,1,do_eval,,,mgt,mgmt,lec,1,goodrich,1,"9781607744979,9781305919495 ",syl
acct6388.501.17s,acct,6388 ,501 ,17s,24956 ,Accounting Communications ,,Open,Christina Betanzos,Thurs : 7:00pm-9:45pm : SOM_2.102,29,11, ,1,do_eval,,,mgt,mgmt,lec,1,clb120030,1,"9781607744979,9781305919495 ",syl
acct6389.501.17s,acct,6389 ,501 ,17s,24753 ,Volunteer Income Tax Assistance Practicum ,,Open,Kathy Zolton,Tues : 7:00pm-9:45pm : SOM_2.901,19,26, ,1,do_eval,,,mgt,mgmt,lec,1,kxz121730,1, ,syl
acct7324.001.17s,acct,7324 ,001 ,17s,25044 ,Empirical Research in Financial Accounting ,,Open,William Cready,Tues : 1:00pm-3:45pm : SOM_12.210,9,39, ,1,do_eval,,,mgt,mgmt,lec,1,wmc041000,0, , 
acn6160.001.17s,acn,6160 ,001 ,17s,21394 ,Neurobiology ,,Open,Robert Stillman,-schedule is not posted or not applicable-,4,6, ,1,-,,,bbs,bbsc,ind,1,stillman,0, , 
acn6310.001.17s,acn,6310 ,001 ,17s,21056 ,Fundamentals of Functional Brain Imaging ,,Open,Bart Rypma,Tues & Thurs : 1:00pm-2:15pm : JO_3.209,5,19, ,1,do_eval,,,bbs,bbsc,lec,1,bpr061000,1,9780878936274 , 
acn6313.001.17s,acn,6313 ,001 ,17s,21236 ,Research Methods in Behavioral and Brain Sciences - Part II ,,Open,Nancy Juhn,Wed : 10:00am-12:45pm : JO_3.209,4,20, ,1,do_eval,,,bbs,bbsc,lec,1,njuhn,2,"9780205258154,9780133557213,9781446249185,9781446274583 ",syl
acn6313.002.17s,acn,6313 ,002 ,17s,21388 ,Research Methods in Behavioral and Brain Sciences - Part II ,,Open,Robert Ackerman,Tues & Thurs : 10:00am-11:15am : JO_3.209,0,24, ,1,-,,,bbs,bbsc,lec,1,raa110030,1,9781138811959 ,syl
acn6313.003.17s,acn,6313 ,003 ,17s,21413 ,Research Methods in Behavioral and Brain Sciences - Part II ,,Open,Nancy Juhn,Wed : 4:00pm-6:45pm : JO_3.209,11,13, ,1,do_eval,,,bbs,bbsc,lec,1,njuhn,2,"9780205258154,9780133557213,9781446249185,9781446274583 ",syl
acn6313.501.17s,acn,6313 ,501 ,17s,21455 ,Research Methods in Behavioral and Brain Sciences - Part II ,,Open,Herve Abdi,Mon & Wed : 5:30pm-6:45pm : GR_4.204,4,28, ,1,do_eval,,,bbs,bbsc,lec,1,herve,2,9780199299881 ,syl
acn6322.501.17s,acn,6322 ,501 ,17s,26765 ,Computational Modeling Methods for Language Understanding ,,Open,Richard Golden,Tues : 7:00pm-9:45pm : GR_4.204,12,18, ,1,do_eval,,,bbs,bbsc,lec,1,golden,0, ,syl
acn6331.001.17s,acn,6331 ,001 ,17s,21481 ,Cognitive Development ,,Open,Mandy Maguire,Mon : 10:00am-12:45pm : GR_4.208,10,14, ,1,do_eval,,,bbs,bbsc,lec,1,mjm053000,1, ,syl
acn6332.001.17s,acn,6332 ,001 ,17s,27257 ,Perception ,,Open,Walter Dowling,Thurs : 4:00pm-6:45pm : CRA_12.120,34,6, ,1,do_eval,,,bbs,bbsc,lec,1,jdowling,0,9781605352114 ,syl
acn6333.001.17s,acn,6333 ,001 ,17s,21332 ,Memory ,,Open,Chandramallika Basak,Tues : 1:00pm-3:45pm : CRA_12.120,17,31, ,1,do_eval,,,bbs,bbsc,lec,1,cxb116130,1,9781848721845 ,syl
acn6338.001.17s,acn,6338 ,001 ,17s,21058 ,Functional Neuroanatomy ,,Open,Kristen Kennedy,Tues & Thurs : 1:00pm-2:15pm : GR_4.301,22,48, ,1,do_eval,,,bbs,bbsc,lec,1,kmk082000,1,"9780323041317,9781455709618,9780323278454 ",syl
acn6342.0w1.17s,acn,6342 ,0w1 ,17s,21362 ,Human Computer Interactions II ,,Open,Erika Orrick,-schedule is not posted or not applicable-,33,12, ,1,do_eval,,,bbs,bbsc,lec,1,edo042000,0, ,syl
acn6348.5h1.17s,acn,6348 ,5h1 ,17s,26763 ,Neural Net Mathematics ,,Open,Richard Golden,Thurs : 5:30pm-6:45pm : GR_4.204,15,10, ,1,do_eval,,,bbs,bbsc,lec,1,golden,1, ,syl
acn6372.501.17s,acn,6372 ,501 ,17s,21472 ,The Neuroscience of Pain ,,Open,Levi Good,Mon & Wed : 5:30pm-6:45pm : CRA_12.110,36,12, ,1,do_eval,,,bbs,bbsc,lec,1,lbg170030,0, , 
acn6373.001.17s,acn,6373 ,001 ,17s,21057 ,Intraoperative Neurophysiological Monitoring I ,,Open,Levi Good,Fri : 2:30pm-5:15pm : CRA_12.110,44,52, ,1,do_eval,,,bbs,bbsc,lec,1,lbg170030,0, , 
acn6395.001.17s,acn,6395 ,001 ,17s,26959 ,Cognitive Psychology ,,Open,Gagandeep Wig,Tues : 10:00am-12:45pm : CR_1.202,41,29, ,1,do_eval,,,bbs,bbsc,lec,1,gsw130130,1,9780393138405 ,syl
acn6v71.091.17s,acn,6v71 ,091 ,17s,21442 ,Industry Internship ,,Open,Richard Golden,-schedule is not posted or not applicable-,0,15, ,8w2,-,,,bbs,bbsc,pra,8w2,golden,0, , 
acn6v71.013.17s,acn,6v71 ,013 ,17s,21059 ,Industry Internship ,,Open,Richard Golden,-schedule is not posted or not applicable-,10,5, ,1,do_eval,,,bbs,bbsc,pra,1,golden,0, , 
acn6v72.013.17s,acn,6v72 ,013 ,17s,21060 ,Research Internship ,,Open,Richard Golden,-schedule is not posted or not applicable-,8,7, ,1,do_eval,,,bbs,bbsc,pra,1,golden,0, , 
acn7343.001.17s,acn,7343 ,001 ,17s,21406 ,Neuropharmacology ,,Open,Lucien Thompson,Tues & Thurs : 10:00am-11:15am : CRA_12.120,16,32, ,1,do_eval,,,bbs,bbsc,lec,1,tres,0,9780071827690 ,syl
acts4301.001.17s,acts,4301 ,001 ,17s,26054 ,Principles of Actuarial Models: Life Contingencies I ,,Open,Natalia Humphreys,Tues & Thurs : 11:30am-12:45pm : SLC_2.304,26,14, ,1,do_eval,,,nsm,math,lec,1,nah103020,0, ,syl
acts4304.001.17s,acts,4304 ,001 ,17s,26085 ,Construction and Evaluation of Actuarial Models ,,Open,Natalia Humphreys,Tues & Thurs : 10:00am-11:15am : SLC_1.202,20,17, ,1,do_eval,,,nsm,math,lec,1,nah103020,0, ,syl
acts6302.001.17s,acts,6302 ,001 ,17s,26522 ,Theory of Actuarial Models: Financial Economics ,,Open,Yuly Koshevnik,Mon & Wed : 1:00pm-2:15pm : CB3_1.310,10,14, ,1,do_eval,,,nsm,math,lec,1,yxk055000,0, ,syl
acts6303.501.17s,acts,6303 ,501 ,17s,26481 ,Theory of Actuarial Models: Life Contingencies II ,,Open,Wenyi Lu,Tues & Thurs : 5:30pm-6:45pm : CB_1.218,7,12, ,1,do_eval,,,nsm,math,lec,1,wxl153330,0, ,syl
acts6305.501.17s,acts,6305 ,501 ,17s,26482 ,Construction and Evaluation of Actuarial Models II ,,Open,Wenyi Lu,Tues & Thurs : 7:00pm-8:15pm : PHY_1.103,11,8, ,1,do_eval,,,nsm,math,lec,1,wxl153330,0, ,syl
acts6308.001.17s,acts,6308 ,001 ,17s,26845 ,Actuarial Financial Mathematics ,,Open,Yuly Koshevnik,Mon & Wed : 11:30am-12:45pm : SLC_2.203,12,18, ,1,do_eval,,,nsm,math,lec,1,yxk055000,0, ,syl
aero1040.001.17s,aero,1040 ,001 ,17s,27636 ,foundation of the usaf,Laboratory,Open,,Thurs : 2:00pm-2:50pm : _;Thurs : 3:30pm-5:20pm : _,5,14, ,1,-,,,ug,utda,lec,1,,0, , 
aero1040.004.17s,aero,1040 ,004 ,17s,27637 ,foundation of the usaf,Laboratory,Open,,Thurs : 1:00pm-1:50pm : _;Thurs : 3:30pm-5:20pm : _,2,17, ,1,-,,,ug,utda,lec,1,,0, , 
aero1040.200.17s,aero,1040 ,200 ,17s,27638 ,foundation of the usaf,Recitation,Open,,TW : 6:30am-7:30am : _;Thurs : 6:30am-7:30am : _,3,16, ,1,-,,,ug,utda,lbr,1,,0, , 
aero1040.201.17s,aero,1040 ,201 ,17s,27639 ,foundation of the usaf,Recitation,Open,,Wed : 6:30am-7:30am : _;Thurs : 5:40pm-6:40pm : _,4,15, ,1,-,,,ug,utda,lbr,1,,0, , 
aero2040.002.17s,aero,2040 ,002 ,17s,27640 ,evol/usaf air & space power,Laboratory,Open,,Thurs : 11:00am-11:50am : _;Thurs : 3:30pm-5:20pm : _,2,17, ,1,-,,,ug,utda,lec,1,,0, , 
aero2040.003.17s,aero,2040 ,003 ,17s,27641 ,evol/usaf air & space power,Laboratory,Open,,Thurs : 10:00am-10:50am : _;Thurs : 3:30pm-5:20pm : _,0,19, ,1,-,,,ug,utda,lec,1,,0, , 
aero2040.200.17s,aero,2040 ,200 ,17s,27642 ,evol/usaf air & space power,Recitation,Open,,TW : 6:30am-7:30am : _;Thurs : 6:30am-9:15am : _,1,18, ,1,-,,,ug,utda,lbr,1,,0, , 
aero2040.201.17s,aero,2040 ,201 ,17s,27643 ,evol/usaf air & space power,Recitation,Open,,Wed : 6:30am-7:30am : _;Thurs : 5:40pm-6:40pm : _,1,18, ,1,-,,,ug,utda,lbr,1,,0, , 
aero2920.001.17s,aero,2920 ,001 ,17s,27644 ,coop ed aerospace studies,,Open,,-schedule is not posted or not applicable-,0,20, ,1,-,,,ug,utda,ind,1,,0, , 
aero3320.001.17s,aero,3320 ,001 ,17s,27646 ,leadership studies,Laboratory,Open,,Thurs : 9:00am-11:30am : _;Thurs : 3:30pm-5:20pm : _,1,18, ,1,-,,,ug,utda,lec,1,,0, , 
aero3320.200.17s,aero,3320 ,200 ,17s,27647 ,leadership studies,Recitation,Open,,TW : 6:30am-7:30am : _;Thurs : 6:30am-7:30am : _,1,18, ,1,-,,,ug,utda,lbr,1,,0, , 
aero3320.201.17s,aero,3320 ,201 ,17s,27648 ,leadership studies,Recitation,Open,,Wed : 6:30am-7:30am : _;Thurs : 5:40pm-6:40pm : _,0,19, ,1,-,,,ug,utda,lbr,1,,0, , 
aero4320.002.17s,aero,4320 ,002 ,17s,27649 ,national security affairs,Laboratory,Open,,Thurs : 12:00pm-2:30pm : _;Thurs : 3:30pm-5:20pm : _,1,18, ,1,-,,,ug,utda,lec,1,,0, , 
aero4320.200.17s,aero,4320 ,200 ,17s,27650 ,national security affairs,Recitation,Open,,TW : 6:30am-7:30am : _;Thurs : 6:30am-7:30am : _,0,19, ,1,-,,,ug,utda,lbr,1,,0, , 
aero4320.201.17s,aero,4320 ,201 ,17s,27651 ,national security affairs,Recitation,Open,,Wed : 6:30am-7:30am : _;Thurs : 5:40pm-6:40pm : _,1,18, ,1,-,,,ug,utda,lbr,1,,0, , 
aero4920.001.17s,aero,4920 ,001 ,17s,27645 ,coop ed aerospace studies,,Open,,-schedule is not posted or not applicable-,0,20, ,1,-,,,ug,utda,ind,1,,0, , 
ahst1303.001.17s,ahst,1303 ,001 ,17s,20044 ,Survey of Western Art History: Ancient to Medieval ,,Closed,Dianne Goode,Tues & Thurs : 1:00pm-2:15pm : MC_2.410,90,0,050 ,1,do_eval,,,ah,ah,lec,1,dgoode,1,"9781566632553,9781305633940,9781305890381 ",syl
ahst1303.002.17s,ahst,1303 ,002 ,17s,20496 ,Survey of Western Art History: Ancient to Medieval ,,Closed,Dianne Goode,Tues & Thurs : 2:30pm-3:45pm : MC_2.410,91,-1,050 ,1,do_eval,,,ah,ah,lec,1,dgoode,1,"9781566632553,9781305633940,9781305890381 ",syl
ahst2331.001.17s,ahst,2331 ,001 ,17s,20045 ,Understanding Art ,,Open,Charissa Terranova,Tues & Thurs : 11:30am-12:45pm : ATC_1.102,122,78,050 ,1,do_eval,,,ah,ah,lec,1,cxt074100,0,9780262572231 ,syl
ahst3316.001.17s,ahst,3316 ,001 ,17s,20497 ,The Art of the Baroque ,,Closed,Dianne Goode,Mon & Wed : 1:00pm-2:15pm : CB3_1.306,49,0, ,1,do_eval,,,ah,ah,lec,1,dgoode,0,"9780300101249,9780136033721,9780140135985 ",syl
ahst3320.001.17s,ahst,3320 ,001 ,17s,27601 ,Art in Historical Context ,SOUTH ASIAN ART & ARCHITECTURE,Open,Melia Belli,Tues & Thurs : 4:00pm-5:15pm : AH2_1.204,26,23, ,1,do_eval,,,ah,ah,lec,1,mxb170930,0,9780714834962 ,syl
ahst3322.001.17s,ahst,3322 ,001 ,17s,27179 ,Modern Architecture ,,Open,Charissa Terranova,Tues & Thurs : 2:30pm-3:45pm : SOM_2.717,24,24, ,1,do_eval,,,ah,ah,lec,1,cxt074100,0,"9780415534871,9780500203958 ",syl
ams2300.hn1.17s,ams,2300 ,hn1 ,17s,24099 ,American Popular Culture ,Collegium V Honors,Open,Erin Smith,Tues & Thurs : 1:00pm-2:15pm : GC_1.208B,21,4,040 ,1,do_eval,,,is,is,lec,1,erins,0,"9780465010202,9780226769677,9780451204257,9781558614567,9781568582467 ",syl
ams2341.001.17s,ams,2341 ,001 ,17s,27666 ,American Studies for the Twenty-First Century ,,Open,Andrew Busch,Tues & Thurs : 10:00am-11:15am : CB3_1.306,22,2,040 ,1,do_eval,,,is,is,lec,1,amb163130,0,"9780819562753,9781503331860 ",syl
ams3302.501.17s,ams,3302 ,501 ,17s,24001 ,American Cultures ,,Open,Andrew Busch,Mon & Wed : 5:30pm-6:45pm : HH_2.502,20,29, ,1,do_eval,,,is,is,lec,1,amb163130,0, ,syl
ams3316.001.17s,ams,3316 ,001 ,17s,24093 ,Interpersonal Communication ,,Closed,Elizabeth Winstead,Tues & Thurs : 1:00pm-2:15pm : CB2_1.202,32,0, ,1,do_eval,,,is,is,lec,1,lwm061000,0,"9781285445830,9781305544994 ",syl
ams3350.001.17s,ams,3350 ,001 ,17s,24042 ,Crisis Communication ,,Closed,Elizabeth Winstead,Tues & Thurs : 11:30am-12:45pm : CB2_1.202,32,0, ,1,do_eval,,,is,is,lec,1,lwm061000,0,"9781452217802,9781483321608,9781483322674,9781452261362 ",syl
ams4300.001.17s,ams,4300 ,001 ,17s,24053 ,Oral and Written Communication for the Classroom ,,Open,Nancy Van,Tues & Thurs : 2:30pm-3:45pm : CB2_1.206,13,6, ,1,do_eval,,,is,is,lec,1,ncv013000,0, ,syl
ams4305.001.17s,ams,4305 ,001 ,17s,24002 ,World History for Teachers ,,Open,Scott Cotton,Sat : 9:00am-11:45am : CB1_1.104,17,13, ,1,do_eval,,,is,is,lec,1,sxc024200,0,"9780806513508,9780452284234,9780205659562,9780205986309,9780205988648 ",syl
ams4385.0w1.17s,ams,4385 ,0w1 ,17s,24109 ,Professional Communications in Business ,,Open,Elizabeth Winstead,-schedule is not posted or not applicable-,57,3, ,1,do_eval,,,is,is,lec,1,lwm061000,0,"9781506315522,9781506315546 ",syl
ap3300.001.17s,ap,3300 ,001 ,17s,20046 ,Elements of Art and Performance ,,Open,Mary Medrick,Tues & Thurs : 11:30am-12:45pm : FN_2.104,30,10, ,1,do_eval,,,ah,ah,lec,1,mam017200,0,"9780415696654,9780375424601,9781594481710 ",syl
ap3340.001.17s,ap,3340 ,001 ,17s,20499 ,Writing in the Arts ,,Closed,Dianne Goode,Mon & Wed : 2:30pm-3:45pm : FN_2.204,19,0, ,1,do_eval,,,ah,ah,lec,1,dgoode,0,"9780133809190,9780205886999,9780130416131 ",syl
arab1311.001.17s,arab,1311 ,001 ,17s,20197 ,Beginning Arabic I ,,Open,Zafar Anjum,Tues & Thurs : 10:00am-11:15am : JO_4.502,29,1, ,1,do_eval,,,ah,ah,lec,1,zxa110730,0,9781589016323 , 
arab1312.001.17s,arab,1312 ,001 ,17s,20006 ,Beginning Arabic II ,,Open,Zafar Anjum,Tues & Thurs : 11:30am-12:45pm : JO_4.502,11,19, ,1,do_eval,,,ah,ah,lec,1,zxa110730,0, , 
arab2311.501.17s,arab,2311 ,501 ,17s,20568 ,Intermediate Arabic I ,,Open,Zafar Anjum,Tues & Thurs : 5:30pm-6:45pm : JO_4.502,12,18, ,1,do_eval,,,ah,ah,lec,1,zxa110730,0, , 
arhm2340.001.17s,arhm,2340 ,001 ,17s,27529 ,Creativity ,,Open,Magdalena Grohman,Tues & Thurs : 11:30am-12:45pm : SOM_11.202,45,3,090 ,1,do_eval,,,ah,ah,lec,1,mgg092000,0,9780791444771 ,syl
arhm2342.501.17s,arhm,2342 ,501 ,17s,27831 ,Connections in the Arts and Humanities ,,Open,Caroline Austin-Bolt,Tues & Thurs : 5:30pm-6:45pm : JO_4.102,25,24,090 ,1,do_eval,,,ah,ah,lec,1,cma052000,0,9780393934762 , 
arhm2342.502.17s,arhm,2342 ,502 ,17s,27954 ,Connections in the Arts and Humanities ,,Open,Patrick Dennis,Mon : 7:00pm-9:45pm : AH2_1.204,10,39,090 ,1,do_eval,,,ah,ah,lec,1,pdennis,0,"9780307887443,9780345404473,9781501143854,9780199537990,9780140449846 ",syl
arhm3342.502.17s,arhm,3342 ,502 ,17s,27433 ,Advanced Interdisciplinary Studies in the Arts and Humanities ,DIGITAL HUMANITIES,Open,Ben Wright,Tues : 7:00pm-9:45pm : JO_4.102,37,3, ,1,do_eval,,,ah,ah,lec,1,bxw151330,0, ,syl
arhm3342.503.17s,arhm,3342 ,503 ,17s,20412 ,Advanced Interdisciplinary Studies in the Arts and Humanities ,THE HARLEM RENAISSANCE,Closed,Kimberly Hill,Mon & Wed : 5:30pm-6:45pm : FN_2.106,42,0, ,1,do_eval,,,ah,ah,lec,1,kdh140430,0,"9780826516275,9780520212688,9781402204364 ",syl
arhm3342.501.17s,arhm,3342 ,501 ,17s,20502 ,Advanced Interdisciplinary Studies in the Arts and Humanities ,DIGITAL HUMANITIES,Open,Ben Wright,Thurs : 7:00pm-9:45pm : FO_2.208,20,28, ,1,do_eval,,,ah,ah,lec,1,bxw151330,0, ,syl
arts1301.001.17s,arts,1301 ,001 ,17s,20047 ,Exploration of the Arts ,,Open,Winston Stone,"Mon, Wed & Fri : 10:00am-10:50am : JO_2.604",94,6,050 ,1,do_eval,,,ah,ah,lec,1,wxs034000,2,"9780073523989,9780077773274 ",syl
arts1301.002.17s,arts,1301 ,002 ,17s,20048 ,Exploration of the Arts ,,Open,Winston Stone,"Mon, Wed & Fri : 11:00am-11:50am : JO_2.604",86,14,050 ,1,do_eval,,,ah,ah,lec,1,wxs034000,2,"9780073523989,9780077773274 ",syl
arts1301.hn1.17s,arts,1301 ,hn1 ,17s,26876 ,Exploration of the Arts ,Collegium V Honors,Open,Timothy Redman,Fri : 1:00pm-3:45pm : JO_4.708,10,9,050 ,1,do_eval,,,ah,ah,lec,1,redman,0, , 
arts1316.001.17s,arts,1316 ,001 ,17s,20198 ,Drawing Foundations ,,Closed,Inki Min,Mon : 10:00am-12:45pm : ATC_4.910,19,0, ,1,do_eval,,,ah,ah,stu,1,iam140230,0, ,syl
arts1316.002.17s,arts,1316 ,002 ,17s,20199 ,Drawing Foundations ,,Closed,Paul Booker,Tues : 10:00am-12:45pm : ATC_4.910,19,0, ,1,do_eval,,,ah,ah,stu,1,pdb041000,0, , 
arts1316.003.17s,arts,1316 ,003 ,17s,20200 ,Drawing Foundations ,,Open,Paul Booker,Thurs : 10:00am-12:45pm : ATC_4.910,18,1, ,1,do_eval,,,ah,ah,stu,1,pdb041000,0, , 
arts1316.501.17s,arts,1316 ,501 ,17s,20201 ,Drawing Foundations ,,Closed,Mary Lacy,Wed : 7:00pm-9:45pm : ATC_4.910,19,0, ,1,do_eval,,,ah,ah,stu,1,mel024000,0, , 
arts2316.001.17s,arts,2316 ,001 ,17s,20202 ,Painting Foundations ,,Open,Peter Ligon,Fri : 1:00pm-3:45pm : ATC_4.910,14,5, ,1,do_eval,,,ah,ah,stu,1,pal140130,0, ,syl
arts2316.501.17s,arts,2316 ,501 ,17s,20203 ,Painting Foundations ,,Open,Trey Egan,Tues : 7:00pm-9:45pm : ATC_4.910,17,2, ,1,do_eval,,,ah,ah,stu,1,tte150130,0, ,syl
arts2350.001.17s,arts,2350 ,001 ,17s,20049 ,Photography: Design Basics ,,Closed,Cynthia Miller,Tues : 4:00pm-6:45pm : ATC_3.904;Tues : 4:00pm-6:45pm : ATC_2.908,19,0, ,1,do_eval,,,ah,ah,stu,1,cmm016900,0, ,syl
arts2380.004.17s,arts,2380 ,004 ,17s,20385 ,2D Design Foundations ,,Closed,Rebecca Carter,Thurs : 10:00am-12:45pm : ATC_4.906,19,0, ,1,do_eval,,,ah,ah,stu,1,rsc150030,0, , 
arts2380.001.17s,arts,2380 ,001 ,17s,20204 ,2D Design Foundations ,,Open,Spencer Brown-Pearn,Tues : 1:00pm-3:45pm : ATC_4.906,18,1, ,1,do_eval,,,ah,ah,stu,1,ssb062000,0, ,syl
arts2380.002.17s,arts,2380 ,002 ,17s,20205 ,2D Design Foundations ,,Open,Trey Egan,Wed : 10:00am-12:45pm : ATC_4.906,17,2, ,1,do_eval,,,ah,ah,stu,1,tte150130,0, ,syl
arts2380.003.17s,arts,2380 ,003 ,17s,20206 ,2D Design Foundations ,,Open,Mary Lacy,Wed : 4:00pm-6:45pm : ATC_4.906,18,1, ,1,do_eval,,,ah,ah,stu,1,mel024000,0, , 
arts2380.501.17s,arts,2380 ,501 ,17s,20207 ,2D Design Foundations ,,Open,Elizabeth Trosper,Mon : 7:00pm-9:45pm : ATC_4.906,18,1, ,1,do_eval,,,ah,ah,stu,1,emt130130,0, ,syl
arts2381.001.17s,arts,2381 ,001 ,17s,20312 ,Introduction to Sculpture ,,Open,Kristen Cochran,Thurs : 4:00pm-6:45pm : AS_1.110,18,1, ,1,do_eval,,,ah,ah,stu,1,knc103020,0, ,syl
arts3340.001.17s,arts,3340 ,001 ,17s,27807 ,Topics in Studio Art ,THE ART OF TINKERING,Closed,Val Curry,Tues : 10:00am-12:45pm : AS_1.110,16,0, ,1,do_eval,,,ah,ah,stu,1,vxc110930,0, ,syl
arts3341.001.17s,arts,3341 ,001 ,17s,27718 ,Chinese Calligraphy ,,Closed,Danqing Coldwell,Tues : 10:00am-12:45pm : ATC_4.906,19,0, ,1,do_eval,,,ah,ah,stu,1,dxc164930,0, ,syl
arts3363.001.17s,arts,3363 ,001 ,17s,20208 ,"Typography, Technology, Image ",TYPOGRAPHY TECH + IMAGE,Open,Lorraine Tady,Mon : 1:00pm-3:45pm : ATC_3.904,16,3, ,1,do_eval,,,ah,ah,stu,1,ltt042000,0, ,syl
arts3367.501.17s,arts,3367 ,501 ,17s,20503 ,Figure Drawing ,,Closed,Jeffrey Miranda,Thurs : 7:00pm-9:45pm : ATC_4.910,19,0, ,1,do_eval,,,ah,ah,stu,1,jxm069000,0, ,syl
arts3368.001.17s,arts,3368 ,001 ,17s,20210 ,Mixed Media ,,Open,Spencer Brown-Pearn,Fri : 1:00pm-3:45pm : ATC_4.906,15,4, ,1,do_eval,,,ah,ah,stu,1,ssb062000,0, ,syl
arts3369.001.17s,arts,3369 ,001 ,17s,20050 ,Intermediate Painting ,,Open,Elizabeth Trosper,Tues : 1:00pm-3:45pm : ATC_4.910,9,10, ,1,do_eval,,,ah,ah,stu,1,emt130130,0, ,syl
arts3371.001.17s,arts,3371 ,001 ,17s,20211 ,Photography: Black/White ,,Open,Colette Copeland,Wed : 1:00pm-3:45pm : ATC_3.904;Wed : 1:00pm-3:45pm : ATC_2.908,13,6, ,1,do_eval,,,ah,ah,stu,1,cxc132230,0, , 
arts3371.002.17s,arts,3371 ,002 ,17s,20373 ,Photography: Black/White ,,Open,Stephanie Durant,Thurs : 1:00pm-3:45pm : ATC_3.904;Thurs : 1:00pm-3:45pm : ATC_2.908,16,3, ,1,do_eval,,,ah,ah,stu,1,ddm043000,0,9780500204184 ,syl
arts3372.001.17s,arts,3372 ,001 ,17s,20212 ,Photography: Color ,,Closed,Misty Keasler,Wed : 4:00pm-6:45pm : ATC_3.904;Wed : 4:00pm-6:45pm : ATC_2.908,19,0, ,1,do_eval,,,ah,ah,stu,1,mxk108320,0, , 
arts3372.501.17s,arts,3372 ,501 ,17s,20213 ,Photography: Color ,,Closed,Emily Loving,Tues : 7:00pm-9:45pm : ATC_3.904;Tues : 7:00pm-9:45pm : ATC_2.908,19,0, ,1,do_eval,,,ah,ah,stu,1,exl097120,0, , 
arts3372.002.17s,arts,3372 ,002 ,17s,20413 ,Photography: Color ,,Closed,Marcy Palmer,Thurs : 10:00am-12:45pm : ATC_3.904;Thurs : 10:00am-12:45pm : ATC_2.908,19,0, ,1,do_eval,,,ah,ah,stu,1,mxp070100,0, , 
arts3372.502.17s,arts,3372 ,502 ,17s,27555 ,Photography: Color ,,Closed,Misty Keasler,Mon : 7:00pm-9:45pm : ATC_3.904;Mon : 7:00pm-9:45pm : ATC_2.908,19,0, ,1,do_eval,,,ah,ah,stu,1,mxk108320,0, , 
arts3373.001.17s,arts,3373 ,001 ,17s,20051 ,Printmaking ,,Open,Lorraine Tady,Wed : 1:00pm-3:45pm : AS_1.120;Wed : 1:00pm-3:45pm : AS_1.105;Wed : 1:00pm-3:45pm : AS_1.118,14,2, ,1,do_eval,,,ah,ah,stu,1,ltt042000,0, ,syl
arts3378.001.17s,arts,3378 ,001 ,17s,20332 ,Figure Sculpture ,,Open,Greg Metz,Mon : 1:00pm-3:45pm : AS_1.110,16,3, ,1,do_eval,,,ah,ah,stu,1,glmetz,0, , 
